Date,Close
27/04/2021 16:00:00,51.37
28/04/2021 16:00:00,51.11
29/04/2021 16:00:00,51.46
30/04/2021 16:00:00,50.91
03/05/2021 16:00:00,51.17
04/05/2021 16:00:00,50.71
05/05/2021 16:00:00,51.13
06/05/2021 16:00:00,52.44
07/05/2021 16:00:00,53.43
10/05/2021 16:00:00,53.16
11/05/2021 16:00:00,52.83
12/05/2021 16:00:00,51.6
13/05/2021 16:00:00,52.49
14/05/2021 16:00:00,52.9
17/05/2021 16:00:00,52.94
18/05/2021 16:00:00,52.93
19/05/2021 16:00:00,52.47
20/05/2021 16:00:00,52.85
21/05/2021 16:00:00,52.43
24/05/2021 16:00:00,53.39
25/05/2021 16:00:00,53.31
26/05/2021 16:00:00,52.91
27/05/2021 16:00:00,52.92
28/05/2021 16:00:00,52.9
01/06/2021 16:00:00,52.62
02/06/2021 16:00:00,52.96
03/06/2021 16:00:00,53.33
04/06/2021 16:00:00,54.07
07/06/2021 16:00:00,53.92
08/06/2021 16:00:00,54.13
09/06/2021 16:00:00,54.02
10/06/2021 16:00:00,55.03
11/06/2021 16:00:00,54.77
14/06/2021 16:00:00,54.17
15/06/2021 16:00:00,53.79
16/06/2021 16:00:00,53.47
17/06/2021 16:00:00,53.13
18/06/2021 16:00:00,52.07
21/06/2021 16:00:00,53.18
22/06/2021 16:00:00,53.26
23/06/2021 16:00:00,52.76
24/06/2021 16:00:00,52.78
25/06/2021 16:00:00,53.06
28/06/2021 16:00:00,52.96
29/06/2021 16:00:00,52.91
30/06/2021 16:00:00,53
01/07/2021 16:00:00,53.44
02/07/2021 16:00:00,53.54
06/07/2021 16:00:00,52.98
07/07/2021 16:00:00,53.26
08/07/2021 16:00:00,53.26
09/07/2021 16:00:00,53.74
12/07/2021 16:00:00,53.23
13/07/2021 16:00:00,53.32
14/07/2021 16:00:00,54.09
15/07/2021 16:00:00,53.65
16/07/2021 16:00:00,53.7
19/07/2021 16:00:00,53.06
20/07/2021 16:00:00,53.58
21/07/2021 16:00:00,53.88
22/07/2021 16:00:00,54.54
23/07/2021 16:00:00,55.23
26/07/2021 16:00:00,55.47
27/07/2021 16:00:00,55.28
28/07/2021 16:00:00,54.77
29/07/2021 16:00:00,55.07
30/07/2021 16:00:00,55.37
02/08/2021 16:00:00,55.45
03/08/2021 16:00:00,56.25
04/08/2021 16:00:00,55.69
05/08/2021 16:00:00,55.76
06/08/2021 16:00:00,55.59
09/08/2021 16:00:00,55.47
10/08/2021 16:00:00,55.61
11/08/2021 16:00:00,55.86
12/08/2021 16:00:00,56.39
13/08/2021 16:00:00,56.47
16/08/2021 16:00:00,56.28
17/08/2021 16:00:00,56.01
18/08/2021 16:00:00,55.15
19/08/2021 16:00:00,57.27
20/08/2021 16:00:00,58.22
23/08/2021 16:00:00,58.54
24/08/2021 16:00:00,59.32
25/08/2021 16:00:00,59.35
26/08/2021 16:00:00,59.2
27/08/2021 16:00:00,59.02
30/08/2021 16:00:00,59.13
31/08/2021 16:00:00,59.02
01/09/2021 16:00:00,59.04
02/09/2021 16:00:00,59.53
03/09/2021 16:00:00,59.42
07/09/2021 16:00:00,58.88
08/09/2021 16:00:00,58.68
09/09/2021 16:00:00,58.6
10/09/2021 16:00:00,57.89
13/09/2021 16:00:00,58.1
14/09/2021 16:00:00,57.87
15/09/2021 16:00:00,57.56
16/09/2021 16:00:00,57.33
17/09/2021 16:00:00,56.85
20/09/2021 16:00:00,55.89
21/09/2021 16:00:00,55.26
22/09/2021 16:00:00,55.52
23/09/2021 16:00:00,56.69
24/09/2021 16:00:00,56.73
27/09/2021 16:00:00,56.22
28/09/2021 16:00:00,55.52
29/09/2021 16:00:00,55.48
30/09/2021 16:00:00,54.43
01/10/2021 16:00:00,55.14
04/10/2021 16:00:00,54.23
05/10/2021 16:00:00,54.69
06/10/2021 16:00:00,53.94
07/10/2021 16:00:00,55.02
08/10/2021 16:00:00,55.08
11/10/2021 16:00:00,54.93
12/10/2021 16:00:00,54.28
13/10/2021 16:00:00,54.62
14/10/2021 16:00:00,55.65
15/10/2021 16:00:00,55.25
18/10/2021 16:00:00,55.19
19/10/2021 16:00:00,55.74
20/10/2021 16:00:00,56.2
21/10/2021 16:00:00,55.69
22/10/2021 16:00:00,55.11
25/10/2021 16:00:00,55.14
26/10/2021 16:00:00,55.81
27/10/2021 16:00:00,56.18
28/10/2021 16:00:00,56.24
29/10/2021 16:00:00,55.97
01/11/2021 16:00:00,56.1
02/11/2021 16:00:00,57.62
03/11/2021 16:00:00,57.65
04/11/2021 16:00:00,57.12
05/11/2021 16:00:00,57.07
08/11/2021 16:00:00,57
09/11/2021 16:00:00,57.44
10/11/2021 16:00:00,57.77
11/11/2021 16:00:00,56.76
12/11/2021 16:00:00,56.82
15/11/2021 16:00:00,57.27
16/11/2021 16:00:00,57
17/11/2021 16:00:00,56.76
18/11/2021 16:00:00,53.63
19/11/2021 16:00:00,53.25
22/11/2021 16:00:00,54.6
23/11/2021 16:00:00,55.3
24/11/2021 16:00:00,55.54
26/11/2021 13:00:00,54.67
29/11/2021 16:00:00,55.76
30/11/2021 16:00:00,54.84
01/12/2021 16:00:00,55.03
02/12/2021 16:00:00,56.15
03/12/2021 16:00:00,56.23
06/12/2021 16:00:00,56.96
07/12/2021 16:00:00,58.08
08/12/2021 16:00:00,57.02
09/12/2021 16:00:00,57.55
10/12/2021 16:00:00,59.25
13/12/2021 16:00:00,58.61
14/12/2021 16:00:00,57.77
15/12/2021 16:00:00,59.93
16/12/2021 16:00:00,60.31
17/12/2021 16:00:00,60.46
20/12/2021 16:00:00,60.36
21/12/2021 16:00:00,61.03
22/12/2021 16:00:00,61.53
23/12/2021 16:00:00,62.28
27/12/2021 16:00:00,63.42
28/12/2021 16:00:00,63.53
29/12/2021 16:00:00,63.96
30/12/2021 16:00:00,63.62
